date,year_month,country,currency,currency_name,rate,frequency,source
2026_01_22,2026_01,Korea,KRW,대한민국 원,1463.84,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_01_23,2026_01,Korea,KRW,대한민국 원,1454.14,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_01_26,2026_01,Korea,KRW,대한민국 원,1446.84,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_01_27,2026_01,Korea,KRW,대한민국 원,1434.34,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_01_28,2026_01,Korea,KRW,대한민국 원,1432.34,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_01_29,2026_01,Korea,KRW,대한민국 원,1433.84,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_01_30,2026_01,Korea,KRW,대한민국 원,1450.91,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_02,2026_02,Korea,KRW,대한민국 원,1451.32,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_03,2026_02,Korea,KRW,대한민국 원,1448.82,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_04,2026_02,Korea,KRW,대한민국 원,1458.32,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_05,2026_02,Korea,KRW,대한민국 원,1466.82,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_06,2026_02,Korea,KRW,대한민국 원,1463.32,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_09,2026_02,Korea,KRW,대한민국 원,1457.32,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_10,2026_02,Korea,KRW,대한민국 원,1456.82,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_11,2026_02,Korea,KRW,대한민국 원,1445.82,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_12,2026_02,Korea,KRW,대한민국 원,1440.32,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_13,2026_02,Korea,KRW,대한민국 원,1450.82,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_19,2026_02,Korea,KRW,대한민국 원,1448.82,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_20,2026_02,Korea,KRW,대한민국 원,1445.82,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_23,2026_02,Korea,KRW,대한민국 원,1443.82,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_24,2026_02,Korea,KRW,대한민국 원,1440.32,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_25,2026_02,Korea,KRW,대한민국 원,1425.32,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_26,2026_02,Korea,KRW,대한민국 원,1430.32,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_02_27,2026_02,Korea,KRW,대한민국 원,1464.32,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_03,2026_03,Korea,KRW,대한민국 원,1474.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_04,2026_03,Korea,KRW,대한민국 원,1457.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_05,2026_03,Korea,KRW,대한민국 원,1473.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_06,2026_03,Korea,KRW,대한민국 원,1479.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_09,2026_03,Korea,KRW,대한민국 원,1461.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_10,2026_03,Korea,KRW,대한민국 원,1469.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_11,2026_03,Korea,KRW,대한민국 원,1473.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_12,2026_03,Korea,KRW,대한민국 원,1485.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_13,2026_03,Korea,KRW,대한민국 원,1493.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_16,2026_03,Korea,KRW,대한민국 원,1485.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_17,2026_03,Korea,KRW,대한민국 원,1482.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_18,2026_03,Korea,KRW,대한민국 원,1499.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_19,2026_03,Korea,KRW,대한민국 원,1485.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_20,2026_03,Korea,KRW,대한민국 원,1500.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_23,2026_03,Korea,KRW,대한민국 원,1483.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_24,2026_03,Korea,KRW,대한민국 원,1491.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_25,2026_03,Korea,KRW,대한민국 원,1498.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_26,2026_03,Korea,KRW,대한민국 원,1502.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_27,2026_03,Korea,KRW,대한민국 원,1503.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_30,2026_03,Korea,KRW,대한민국 원,1511.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_03_31,2026_03,Korea,KRW,대한민국 원,1504.84,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_01,2026_04,Korea,KRW,대한민국 원,1514.48,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_02,2026_04,Korea,KRW,대한민국 원,1513.98,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_03,2026_04,Korea,KRW,대한민국 원,1514.98,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_06,2026_04,Korea,KRW,대한민국 원,1509.98,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_07,2026_04,Korea,KRW,대한민국 원,1498.48,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_08,2026_04,Korea,KRW,대한민국 원,1482.48,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_09,2026_04,Korea,KRW,대한민국 원,1477.48,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_10,2026_04,Korea,KRW,대한민국 원,1490.68,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_13,2026_04,Korea,KRW,대한민국 원,1481.98,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_14,2026_04,Korea,KRW,대한민국 원,1474.98,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_15,2026_04,Korea,KRW,대한민국 원,1477.98,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_16,2026_04,Korea,KRW,대한민국 원,1482.28,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_17,2026_04,Korea,KRW,대한민국 원,1480.78,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_20,2026_04,Korea,KRW,대한민국 원,1473.78,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_21,2026_04,Korea,KRW,대한민국 원,1483.48,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_22,2026_04,Korea,KRW,대한민국 원,1480.98,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_23,2026_04,Korea,KRW,대한민국 원,1485.48,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_24,2026_04,Korea,KRW,대한민국 원,1479.48,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_27,2026_04,Korea,KRW,대한민국 원,1476.48,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_28,2026_04,Korea,KRW,대한민국 원,1475.98,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_29,2026_04,Korea,KRW,대한민국 원,1489.48,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_04_30,2026_04,Korea,KRW,대한민국 원,1476.9,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_04,2026_05,Korea,KRW,대한민국 원,1469.26,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_06,2026_05,Korea,KRW,대한민국 원,1449.26,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_07,2026_05,Korea,KRW,대한민국 원,1458.26,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_08,2026_05,Korea,KRW,대한민국 원,1464.26,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_11,2026_05,Korea,KRW,대한민국 원,1475.26,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_12,2026_05,Korea,KRW,대한민국 원,1492.26,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_13,2026_05,Korea,KRW,대한민국 원,1489.76,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_14,2026_05,Korea,KRW,대한민국 원,1493.76,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_15,2026_05,Korea,KRW,대한민국 원,1498.26,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_18,2026_05,Korea,KRW,대한민국 원,1492.26,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_19,2026_05,Korea,KRW,대한민국 원,1508.06,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_20,2026_05,Korea,KRW,대한민국 원,1498.76,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_21,2026_05,Korea,KRW,대한민국 원,1505.76,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_22,2026_05,Korea,KRW,대한민국 원,1512.26,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_26,2026_05,Korea,KRW,대한민국 원,1507.76,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_27,2026_05,Korea,KRW,대한민국 원,1502.26,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_28,2026_05,Korea,KRW,대한민국 원,1496.76,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_05_29,2026_05,Korea,KRW,대한민국 원,1507.76,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_01,2026_06,Korea,KRW,대한민국 원,1510.18,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_02,2026_06,Korea,KRW,대한민국 원,1530.68,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_04,2026_06,Korea,KRW,대한민국 원,1529.68,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_05,2026_06,Korea,KRW,대한민국 원,1555.18,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_08,2026_06,Korea,KRW,대한민국 원,1523.48,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_09,2026_06,Korea,KRW,대한민국 원,1520.18,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_10,2026_06,Korea,KRW,대한민국 원,1520.18,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_11,2026_06,Korea,KRW,대한민국 원,1514.68,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_12,2026_06,Korea,KRW,대한민국 원,1510.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_15,2026_06,Korea,KRW,대한민국 원,1511.18,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_16,2026_06,Korea,KRW,대한민국 원,1506.68,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_17,2026_06,Korea,KRW,대한민국 원,1521.18,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_18,2026_06,Korea,KRW,대한민국 원,1533.68,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_19,2026_06,Korea,KRW,대한민국 원,1528.68,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_22,2026_06,Korea,KRW,대한민국 원,1534.18,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_23,2026_06,Korea,KRW,대한민국 원,1529.18,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_24,2026_06,Korea,KRW,대한민국 원,1539.18,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_25,2026_06,Korea,KRW,대한민국 원,1540.68,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_26,2026_06,Korea,KRW,대한민국 원,1533.18,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_29,2026_06,Korea,KRW,대한민국 원,1537.18,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_06_30,2026_06,Korea,KRW,대한민국 원,1543.7,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_01,2026_07,Korea,KRW,대한민국 원,1560.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_02,2026_07,Korea,KRW,대한민국 원,1550.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_03,2026_07,Korea,KRW,대한민국 원,1536.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_06,2026_07,Korea,KRW,대한민국 원,1538.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_07,2026_07,Korea,KRW,대한민국 원,1525.08,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_08,2026_07,Korea,KRW,대한민국 원,1514.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_09,2026_07,Korea,KRW,대한민국 원,1514.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_10,2026_07,Korea,KRW,대한민국 원,1509.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_13,2026_07,Korea,KRW,대한민국 원,1507.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_14,2026_07,Korea,KRW,대한민국 원,1498.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_15,2026_07,Korea,KRW,대한민국 원,1496.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_16,2026_07,Korea,KRW,대한민국 원,1498.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_20,2026_07,Korea,KRW,대한민국 원,1486.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_21,2026_07,Korea,KRW,대한민국 원,1490.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_22,2026_07,Korea,KRW,대한민국 원,1486.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_23,2026_07,Korea,KRW,대한민국 원,1484.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_24,2026_07,Korea,KRW,대한민국 원,1470.38,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_27,2026_07,Korea,KRW,대한민국 원,1473.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_28,2026_07,Korea,KRW,대한민국 원,1463.08,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_29,2026_07,Korea,KRW,대한민국 원,1453.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_30,2026_07,Korea,KRW,대한민국 원,1434.08,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_07_31,2026_07,Korea,KRW,대한민국 원,1447.88,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_03,2026_08,Korea,KRW,대한민국 원,1433.01,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_04,2026_08,Korea,KRW,대한민국 원,1433.21,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_05,2026_08,Korea,KRW,대한민국 원,1425.71,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_06,2026_08,Korea,KRW,대한민국 원,1426.71,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_07,2026_08,Korea,KRW,대한민국 원,1413.21,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_10,2026_08,Korea,KRW,대한민국 원,1421.71,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_11,2026_08,Korea,KRW,대한민국 원,1415.71,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_12,2026_08,Korea,KRW,대한민국 원,1421.21,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_13,2026_08,Korea,KRW,대한민국 원,1422.41,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_14,2026_08,Korea,KRW,대한민국 원,1419.71,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_18,2026_08,Korea,KRW,대한민국 원,1415.71,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_19,2026_08,Korea,KRW,대한민국 원,1392.21,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_20,2026_08,Korea,KRW,대한민국 원,1397.01,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_21,2026_08,Korea,KRW,대한민국 원,1389.21,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_24,2026_08,Korea,KRW,대한민국 원,1386.21,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_25,2026_08,Korea,KRW,대한민국 원,1385.71,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
2026_08_26,2026_08,Korea,KRW,대한민국 원,1388.21,Daily,Bank of Korea / Seoul Money Brokerage Services (SMBS MAR) / KEB Hana Bank 1st Fixing
